student_track_id,track_id,student_id,track_name,date_enrolled,date_completed,track_completed,days_for_completion,completion_bucket
8347,1,282633,"Data Scientist",2022-07-26,NULL,0,NULL,"Not completed"
8348,2,282637,"Data Analyst",2022-07-26,NULL,0,NULL,"Not completed"
8349,1,282642,"Data Scientist",2022-07-26,NULL,0,NULL,"Not completed"
8350,2,282646,"Data Analyst",2022-07-26,NULL,0,NULL,"Not completed"
8351,2,282654,"Data Analyst",2022-07-26,NULL,0,NULL,"Not completed"
8352,2,282660,"Data Analyst",2022-07-26,NULL,0,NULL,"Not completed"
8353,2,282663,"Data Analyst",2022-07-26,NULL,0,NULL,"Not completed"
8354,2,282666,"Data Analyst",2022-07-26,NULL,0,NULL,"Not completed"
8355,2,282668,"Data Analyst",2022-07-27,NULL,0,NULL,"Not completed"
8356,1,282669,"Data Scientist",2022-07-26,NULL,0,NULL,"Not completed"
8357,3,282671,"Business Analyst",2022-07-26,NULL,0,NULL,"Not completed"
8358,1,282677,"Data Scientist",2022-07-26,NULL,0,NULL,"Not completed"
8359,2,282680,"Data Analyst",2022-08-10,NULL,0,NULL,"Not completed"
8360,2,282683,"Data Analyst",2022-07-26,NULL,0,NULL,"Not completed"
8361,1,282684,"Data Scientist",2022-07-26,NULL,0,NULL,"Not completed"
8362,1,282685,"Data Scientist",2022-07-26,NULL,0,NULL,"Not completed"
8363,2,282686,"Data Analyst",2022-07-26,NULL,0,NULL,"Not completed"
8364,1,282687,"Data Scientist",2022-08-20,NULL,0,NULL,"Not completed"
8365,3,282687,"Business Analyst",2022-07-26,NULL,0,NULL,"Not completed"
8366,3,282706,"Business Analyst",2022-07-26,NULL,0,NULL,"Not completed"
8367,1,282707,"Data Scientist",2022-09-02,NULL,0,NULL,"Not completed"
8368,1,282713,"Data Scientist",2022-08-03,NULL,0,NULL,"Not completed"
8369,1,282719,"Data Scientist",2022-08-15,NULL,0,NULL,"Not completed"
8370,2,282719,"Data Analyst",2022-07-26,NULL,0,NULL,"Not completed"
8371,2,282723,"Data Analyst",2022-07-26,NULL,0,NULL,"Not completed"
8372,1,282724,"Data Scientist",2022-07-26,NULL,0,NULL,"Not completed"
8373,2,282726,"Data Analyst",2022-07-28,NULL,0,NULL,"Not completed"
8374,1,282738,"Data Scientist",2022-07-28,NULL,0,NULL,"Not completed"
8375,2,282738,"Data Analyst",2022-08-26,NULL,0,NULL,"Not completed"
8376,1,282741,"Data Scientist",2022-07-27,NULL,0,NULL,"Not completed"
8377,2,282748,"Data Analyst",2022-09-16,NULL,0,NULL,"Not completed"
8378,2,282749,"Data Analyst",2022-07-27,NULL,0,NULL,"Not completed"
8379,1,282751,"Data Scientist",2022-08-02,NULL,0,NULL,"Not completed"
8380,1,282753,"Data Scientist",2022-07-28,NULL,0,NULL,"Not completed"
8381,1,282754,"Data Scientist",2022-07-27,NULL,0,NULL,"Not completed"
8382,2,282757,"Data Analyst",2022-07-27,NULL,0,NULL,"Not completed"
8383,1,282758,"Data Scientist",2022-07-31,NULL,0,NULL,"Not completed"
8384,2,282759,"Data Analyst",2022-07-27,NULL,0,NULL,"Not completed"
8385,1,282767,"Data Scientist",2022-07-27,NULL,0,NULL,"Not completed"
8386,1,282772,"Data Scientist",2022-07-27,NULL,0,NULL,"Not completed"
8387,1,282774,"Data Scientist",2022-07-27,NULL,0,NULL,"Not completed"
8388,2,282776,"Data Analyst",2022-07-27,NULL,0,NULL,"Not completed"
8389,3,282776,"Business Analyst",2022-09-29,NULL,0,NULL,"Not completed"
8390,2,282778,"Data Analyst",2022-07-27,NULL,0,NULL,"Not completed"
8391,2,282779,"Data Analyst",2022-07-28,NULL,0,NULL,"Not completed"
8392,2,282790,"Data Analyst",2022-07-27,NULL,0,NULL,"Not completed"
8393,2,282796,"Data Analyst",2022-07-27,NULL,0,NULL,"Not completed"
8394,1,282800,"Data Scientist",2022-07-27,NULL,0,NULL,"Not completed"
8395,2,282800,"Data Analyst",2022-07-27,NULL,0,NULL,"Not completed"
8396,3,282800,"Business Analyst",2022-07-27,NULL,0,NULL,"Not completed"
8397,2,282802,"Data Analyst",2022-07-28,NULL,0,NULL,"Not completed"
8398,1,282803,"Data Scientist",2022-08-15,2022-11-07,1,84,"61 to 90 days"
8399,2,282803,"Data Analyst",2022-08-08,2022-11-05,1,89,"61 to 90 days"
8400,3,282803,"Business Analyst",2022-08-09,2022-08-14,1,5,"1 to 7 days"
8401,1,282809,"Data Scientist",2022-07-27,NULL,0,NULL,"Not completed"
8402,1,282813,"Data Scientist",2022-08-08,NULL,0,NULL,"Not completed"
8403,2,282813,"Data Analyst",2022-08-03,NULL,0,NULL,"Not completed"
8404,2,282816,"Data Analyst",2022-07-27,NULL,0,NULL,"Not completed"
8405,2,282819,"Data Analyst",2022-07-27,NULL,0,NULL,"Not completed"
8406,1,282820,"Data Scientist",2022-08-12,NULL,0,NULL,"Not completed"
8407,2,282820,"Data Analyst",2022-07-27,NULL,0,NULL,"Not completed"
8408,1,282825,"Data Scientist",2022-08-09,NULL,0,NULL,"Not completed"
8409,1,282830,"Data Scientist",2022-08-13,NULL,0,NULL,"Not completed"
8410,1,282833,"Data Scientist",2022-07-28,NULL,0,NULL,"Not completed"
8411,1,282834,"Data Scientist",2022-09-08,NULL,0,NULL,"Not completed"
8412,2,282836,"Data Analyst",2022-07-28,NULL,0,NULL,"Not completed"
8413,1,282839,"Data Scientist",2022-07-28,NULL,0,NULL,"Not completed"
8414,2,282839,"Data Analyst",2022-08-01,NULL,0,NULL,"Not completed"
8415,3,282839,"Business Analyst",2022-07-28,NULL,0,NULL,"Not completed"
8416,2,282841,"Data Analyst",2022-07-28,NULL,0,NULL,"Not completed"
8417,2,282849,"Data Analyst",2022-07-28,NULL,0,NULL,"Not completed"
8418,1,282864,"Data Scientist",2022-07-28,NULL,0,NULL,"Not completed"
8419,2,282865,"Data Analyst",2022-07-28,NULL,0,NULL,"Not completed"
8420,1,282872,"Data Scientist",2022-08-04,NULL,0,NULL,"Not completed"
8421,2,282882,"Data Analyst",2022-07-29,NULL,0,NULL,"Not completed"
8422,3,282883,"Business Analyst",2022-07-28,NULL,0,NULL,"Not completed"
8423,2,282884,"Data Analyst",2022-07-31,NULL,0,NULL,"Not completed"
8424,2,282887,"Data Analyst",2022-07-29,NULL,0,NULL,"Not completed"
8425,2,282890,"Data Analyst",2022-07-28,NULL,0,NULL,"Not completed"
8426,1,282898,"Data Scientist",2022-07-29,NULL,0,NULL,"Not completed"
8427,2,282899,"Data Analyst",2022-08-20,NULL,0,NULL,"Not completed"
8428,2,282900,"Data Analyst",2022-07-28,NULL,0,NULL,"Not completed"
8429,1,282904,"Data Scientist",2022-07-28,NULL,0,NULL,"Not completed"
8430,2,282905,"Data Analyst",2022-07-28,NULL,0,NULL,"Not completed"
8431,1,282906,"Data Scientist",2022-07-28,NULL,0,NULL,"Not completed"
8432,2,282909,"Data Analyst",2022-07-28,NULL,0,NULL,"Not completed"
8433,2,282920,"Data Analyst",2022-08-02,NULL,0,NULL,"Not completed"
8434,3,282921,"Business Analyst",2022-07-28,NULL,0,NULL,"Not completed"
8435,1,282926,"Data Scientist",2022-08-03,NULL,0,NULL,"Not completed"
8436,3,282934,"Business Analyst",2022-07-29,NULL,0,NULL,"Not completed"
8437,2,282938,"Data Analyst",2022-07-29,NULL,0,NULL,"Not completed"
8438,1,282940,"Data Scientist",2022-09-03,NULL,0,NULL,"Not completed"
8439,2,282941,"Data Analyst",2022-07-29,NULL,0,NULL,"Not completed"
8440,1,282943,"Data Scientist",2022-07-29,NULL,0,NULL,"Not completed"
8441,2,282945,"Data Analyst",2022-07-29,NULL,0,NULL,"Not completed"
8442,2,282949,"Data Analyst",2022-08-02,NULL,0,NULL,"Not completed"
8443,2,282950,"Data Analyst",2022-07-29,NULL,0,NULL,"Not completed"
8444,2,282953,"Data Analyst",2022-07-29,NULL,0,NULL,"Not completed"
8445,3,282956,"Business Analyst",2022-07-29,NULL,0,NULL,"Not completed"
8446,1,282960,"Data Scientist",2022-08-08,NULL,0,NULL,"Not completed"
8447,2,282962,"Data Analyst",2022-07-29,NULL,0,NULL,"Not completed"
8448,2,282974,"Data Analyst",2022-07-29,NULL,0,NULL,"Not completed"
8449,1,282977,"Data Scientist",2022-09-23,NULL,0,NULL,"Not completed"
8450,2,282986,"Data Analyst",2022-08-05,NULL,0,NULL,"Not completed"
8451,3,282995,"Business Analyst",2022-08-04,NULL,0,NULL,"Not completed"
8452,3,282997,"Business Analyst",2022-08-02,NULL,0,NULL,"Not completed"
8453,1,283002,"Data Scientist",2022-07-29,NULL,0,NULL,"Not completed"
8454,1,283003,"Data Scientist",2022-07-29,NULL,0,NULL,"Not completed"
8455,1,283008,"Data Scientist",2022-07-29,NULL,0,NULL,"Not completed"
8456,1,283013,"Data Scientist",2022-07-29,NULL,0,NULL,"Not completed"
8457,2,283014,"Data Analyst",2022-07-29,NULL,0,NULL,"Not completed"
8458,2,283019,"Data Analyst",2022-07-29,NULL,0,NULL,"Not completed"
8459,2,283023,"Data Analyst",2022-08-02,NULL,0,NULL,"Not completed"
8460,1,283025,"Data Scientist",2022-08-02,NULL,0,NULL,"Not completed"
8461,2,283027,"Data Analyst",2022-07-30,NULL,0,NULL,"Not completed"
8462,2,283029,"Data Analyst",2022-10-03,2023-01-24,1,113,"91 to 365 days"
8463,1,283030,"Data Scientist",2022-07-30,NULL,0,NULL,"Not completed"
8464,1,283035,"Data Scientist",2022-07-30,NULL,0,NULL,"Not completed"
8465,1,283036,"Data Scientist",2022-07-30,NULL,0,NULL,"Not completed"
8466,1,283048,"Data Scientist",2022-07-30,NULL,0,NULL,"Not completed"
8467,1,283055,"Data Scientist",2022-07-30,NULL,0,NULL,"Not completed"
8468,1,283065,"Data Scientist",2022-07-30,NULL,0,NULL,"Not completed"
8469,2,283066,"Data Analyst",2022-08-02,NULL,0,NULL,"Not completed"
8470,1,283072,"Data Scientist",2022-07-30,NULL,0,NULL,"Not completed"
8471,2,283077,"Data Analyst",2022-07-30,NULL,0,NULL,"Not completed"
8472,2,283079,"Data Analyst",2022-07-30,NULL,0,NULL,"Not completed"
8473,2,283090,"Data Analyst",2022-07-30,NULL,0,NULL,"Not completed"
8474,2,283093,"Data Analyst",2022-07-30,NULL,0,NULL,"Not completed"
8475,1,283097,"Data Scientist",2022-07-30,NULL,0,NULL,"Not completed"
8476,2,283097,"Data Analyst",2022-07-30,NULL,0,NULL,"Not completed"
8477,2,283106,"Data Analyst",2022-07-30,NULL,0,NULL,"Not completed"
8478,1,283116,"Data Scientist",2022-07-30,NULL,0,NULL,"Not completed"
8479,2,283121,"Data Analyst",2022-07-30,NULL,0,NULL,"Not completed"
8480,1,283130,"Data Scientist",2022-08-03,NULL,0,NULL,"Not completed"
8481,2,283134,"Data Analyst",2022-07-30,NULL,0,NULL,"Not completed"
8482,1,283135,"Data Scientist",2022-07-30,NULL,0,NULL,"Not completed"
8483,1,283138,"Data Scientist",2022-07-31,NULL,0,NULL,"Not completed"
8484,1,283162,"Data Scientist",2022-07-31,NULL,0,NULL,"Not completed"
8485,1,283166,"Data Scientist",2022-08-12,NULL,0,NULL,"Not completed"
8486,2,283171,"Data Analyst",2022-07-31,NULL,0,NULL,"Not completed"
8487,1,283174,"Data Scientist",2022-07-31,NULL,0,NULL,"Not completed"
8488,1,283178,"Data Scientist",2022-08-10,NULL,0,NULL,"Not completed"
8489,2,283180,"Data Analyst",2022-07-31,NULL,0,NULL,"Not completed"
8490,3,283182,"Business Analyst",2022-07-31,NULL,0,NULL,"Not completed"
8491,2,283186,"Data Analyst",2022-07-31,NULL,0,NULL,"Not completed"
8492,2,283187,"Data Analyst",2022-07-31,NULL,0,NULL,"Not completed"
8493,2,283192,"Data Analyst",2022-07-31,NULL,0,NULL,"Not completed"
8494,1,283206,"Data Scientist",2022-07-31,NULL,0,NULL,"Not completed"
8495,2,283207,"Data Analyst",2022-07-31,NULL,0,NULL,"Not completed"
8496,2,283210,"Data Analyst",2022-07-31,NULL,0,NULL,"Not completed"
8497,1,283217,"Data Scientist",2022-08-24,NULL,0,NULL,"Not completed"
8498,2,283226,"Data Analyst",2022-09-11,NULL,0,NULL,"Not completed"
8499,2,283236,"Data Analyst",2022-07-31,NULL,0,NULL,"Not completed"
8500,3,283239,"Business Analyst",2022-08-04,NULL,0,NULL,"Not completed"
8501,1,283240,"Data Scientist",2022-07-31,NULL,0,NULL,"Not completed"
8502,2,283245,"Data Analyst",2022-07-31,NULL,0,NULL,"Not completed"
8503,2,283255,"Data Analyst",2022-07-31,NULL,0,NULL,"Not completed"
8504,1,283267,"Data Scientist",2022-08-03,NULL,0,NULL,"Not completed"
8505,2,283274,"Data Analyst",2022-07-31,NULL,0,NULL,"Not completed"
8506,3,283279,"Business Analyst",2022-07-31,NULL,0,NULL,"Not completed"
8507,1,283282,"Data Scientist",2022-07-31,NULL,0,NULL,"Not completed"
8508,1,283284,"Data Scientist",2022-07-31,NULL,0,NULL,"Not completed"
8509,1,283286,"Data Scientist",2022-08-02,NULL,0,NULL,"Not completed"
8510,2,283300,"Data Analyst",2022-08-03,NULL,0,NULL,"Not completed"
8511,1,283303,"Data Scientist",2022-08-25,NULL,0,NULL,"Not completed"
8512,1,283308,"Data Scientist",2022-07-31,NULL,0,NULL,"Not completed"
8513,2,283310,"Data Analyst",2022-08-01,NULL,0,NULL,"Not completed"
8514,2,283311,"Data Analyst",2022-07-31,NULL,0,NULL,"Not completed"
8515,1,283313,"Data Scientist",2022-08-01,NULL,0,NULL,"Not completed"
8516,2,283313,"Data Analyst",2022-08-01,NULL,0,NULL,"Not completed"
8517,3,283313,"Business Analyst",2022-08-01,NULL,0,NULL,"Not completed"
8518,2,283318,"Data Analyst",2022-08-01,NULL,0,NULL,"Not completed"
8519,1,283319,"Data Scientist",2022-08-01,NULL,0,NULL,"Not completed"
8520,2,283321,"Data Analyst",2022-08-01,NULL,0,NULL,"Not completed"
8521,2,283327,"Data Analyst",2022-08-01,NULL,0,NULL,"Not completed"
8522,1,283334,"Data Scientist",2022-08-01,NULL,0,NULL,"Not completed"
8523,3,283335,"Business Analyst",2022-08-01,NULL,0,NULL,"Not completed"
8524,3,283343,"Business Analyst",2022-08-01,NULL,0,NULL,"Not completed"
8525,2,283351,"Data Analyst",2022-08-01,NULL,0,NULL,"Not completed"
8526,1,283357,"Data Scientist",2022-08-05,NULL,0,NULL,"Not completed"
8527,2,283367,"Data Analyst",2022-08-02,NULL,0,NULL,"Not completed"
8528,2,283371,"Data Analyst",2022-08-11,NULL,0,NULL,"Not completed"
8529,1,283388,"Data Scientist",2022-08-01,NULL,0,NULL,"Not completed"
8530,1,283394,"Data Scientist",2022-08-01,NULL,0,NULL,"Not completed"
8531,2,283400,"Data Analyst",2022-08-01,NULL,0,NULL,"Not completed"
8532,2,283407,"Data Analyst",2022-08-01,NULL,0,NULL,"Not completed"
8533,3,283407,"Business Analyst",2022-08-02,NULL,0,NULL,"Not completed"
8534,1,283415,"Data Scientist",2022-08-01,NULL,0,NULL,"Not completed"
8535,2,283415,"Data Analyst",2022-08-01,NULL,0,NULL,"Not completed"
8536,1,283427,"Data Scientist",2022-08-01,NULL,0,NULL,"Not completed"
8537,1,283434,"Data Scientist",2022-08-01,NULL,0,NULL,"Not completed"
8538,1,283435,"Data Scientist",2022-08-01,NULL,0,NULL,"Not completed"
8539,1,283437,"Data Scientist",2022-08-01,NULL,0,NULL,"Not completed"
8540,1,283438,"Data Scientist",2022-08-01,NULL,0,NULL,"Not completed"
8541,2,283438,"Data Analyst",2022-08-01,NULL,0,NULL,"Not completed"
8542,3,283438,"Business Analyst",2022-08-01,NULL,0,NULL,"Not completed"
8543,1,283439,"Data Scientist",2022-08-10,NULL,0,NULL,"Not completed"
8544,1,283441,"Data Scientist",2022-08-01,NULL,0,NULL,"Not completed"
8545,1,283445,"Data Scientist",2022-08-01,NULL,0,NULL,"Not completed"
8546,1,283452,"Data Scientist",2022-08-03,NULL,0,NULL,"Not completed"
8547,3,283452,"Business Analyst",2022-08-04,NULL,0,NULL,"Not completed"
8548,2,283455,"Data Analyst",2022-08-03,NULL,0,NULL,"Not completed"
8549,2,283457,"Data Analyst",2022-08-01,NULL,0,NULL,"Not completed"
8550,2,283465,"Data Analyst",2022-08-01,NULL,0,NULL,"Not completed"
8551,2,283469,"Data Analyst",2022-08-01,NULL,0,NULL,"Not completed"
8552,1,283489,"Data Scientist",2022-08-01,NULL,0,NULL,"Not completed"
8553,2,283498,"Data Analyst",2022-08-02,NULL,0,NULL,"Not completed"
8554,1,283499,"Data Scientist",2022-08-02,NULL,0,NULL,"Not completed"
8555,1,283514,"Data Scientist",2022-08-02,NULL,0,NULL,"Not completed"
8556,3,283516,"Business Analyst",2022-08-02,NULL,0,NULL,"Not completed"
8557,2,283521,"Data Analyst",2022-09-26,NULL,0,NULL,"Not completed"
8558,2,283522,"Data Analyst",2022-08-02,NULL,0,NULL,"Not completed"
8559,1,283524,"Data Scientist",2022-08-02,NULL,0,NULL,"Not completed"
8560,2,283524,"Data Analyst",2022-09-08,NULL,0,NULL,"Not completed"
8561,2,283550,"Data Analyst",2022-08-02,NULL,0,NULL,"Not completed"
8562,2,283557,"Data Analyst",2022-08-02,NULL,0,NULL,"Not completed"
8563,1,283562,"Data Scientist",2022-08-02,NULL,0,NULL,"Not completed"
8564,1,283568,"Data Scientist",2022-08-02,NULL,0,NULL,"Not completed"
8565,1,283576,"Data Scientist",2022-08-09,NULL,0,NULL,"Not completed"
8566,1,283577,"Data Scientist",2022-08-02,NULL,0,NULL,"Not completed"
8567,1,283579,"Data Scientist",2022-08-09,NULL,0,NULL,"Not completed"
8568,2,283584,"Data Analyst",2022-08-09,NULL,0,NULL,"Not completed"
8569,1,283597,"Data Scientist",2022-08-02,NULL,0,NULL,"Not completed"
8570,2,283597,"Data Analyst",2022-08-02,NULL,0,NULL,"Not completed"
8571,2,283598,"Data Analyst",2022-08-02,NULL,0,NULL,"Not completed"
8572,2,283612,"Data Analyst",2022-08-02,NULL,0,NULL,"Not completed"
8573,1,283623,"Data Scientist",2022-08-03,NULL,0,NULL,"Not completed"
8574,2,283623,"Data Analyst",2022-08-14,NULL,0,NULL,"Not completed"
8575,2,283629,"Data Analyst",2022-08-02,NULL,0,NULL,"Not completed"
8576,2,283630,"Data Analyst",2022-08-04,NULL,0,NULL,"Not completed"
8577,1,283636,"Data Scientist",2022-08-02,NULL,0,NULL,"Not completed"
8578,3,283642,"Business Analyst",2022-08-03,NULL,0,NULL,"Not completed"
8579,1,283645,"Data Scientist",2022-08-03,NULL,0,NULL,"Not completed"
8580,2,283645,"Data Analyst",2022-08-03,NULL,0,NULL,"Not completed"
8581,3,283645,"Business Analyst",2022-08-03,NULL,0,NULL,"Not completed"
8582,3,283648,"Business Analyst",2022-08-03,NULL,0,NULL,"Not completed"
8583,2,283658,"Data Analyst",2022-08-03,NULL,0,NULL,"Not completed"
8584,3,283658,"Business Analyst",2022-08-16,NULL,0,NULL,"Not completed"
8585,2,283668,"Data Analyst",2022-08-03,NULL,0,NULL,"Not completed"
8586,2,283683,"Data Analyst",2022-08-03,NULL,0,NULL,"Not completed"
8587,3,283688,"Business Analyst",2022-08-03,NULL,0,NULL,"Not completed"
8588,1,283693,"Data Scientist",2022-09-12,NULL,0,NULL,"Not completed"
8589,2,283693,"Data Analyst",2022-08-03,NULL,0,NULL,"Not completed"
8590,2,283711,"Data Analyst",2022-08-03,NULL,0,NULL,"Not completed"
8591,3,283712,"Business Analyst",2022-08-03,NULL,0,NULL,"Not completed"
8592,2,283715,"Data Analyst",2022-08-03,NULL,0,NULL,"Not completed"
8593,3,283720,"Business Analyst",2022-08-03,NULL,0,NULL,"Not completed"
8594,2,283728,"Data Analyst",2022-08-15,NULL,0,NULL,"Not completed"
8595,2,283730,"Data Analyst",2022-08-03,NULL,0,NULL,"Not completed"
8596,2,283735,"Data Analyst",2022-08-03,NULL,0,NULL,"Not completed"
8597,3,283735,"Business Analyst",2022-09-09,NULL,0,NULL,"Not completed"
8598,1,283736,"Data Scientist",2022-08-03,NULL,0,NULL,"Not completed"
8599,2,283736,"Data Analyst",2022-08-03,NULL,0,NULL,"Not completed"
8600,3,283745,"Business Analyst",2022-08-03,NULL,0,NULL,"Not completed"
8601,2,283747,"Data Analyst",2022-08-03,NULL,0,NULL,"Not completed"
8602,1,283749,"Data Scientist",2022-08-06,NULL,0,NULL,"Not completed"
8603,2,283752,"Data Analyst",2022-08-03,NULL,0,NULL,"Not completed"
8604,2,283755,"Data Analyst",2022-08-03,NULL,0,NULL,"Not completed"
8605,1,283762,"Data Scientist",2022-08-03,NULL,0,NULL,"Not completed"
8606,2,283763,"Data Analyst",2022-08-03,NULL,0,NULL,"Not completed"
8607,2,283766,"Data Analyst",2022-08-03,NULL,0,NULL,"Not completed"
8608,2,283771,"Data Analyst",2022-08-03,NULL,0,NULL,"Not completed"
8609,1,283776,"Data Scientist",2022-08-03,NULL,0,NULL,"Not completed"
8610,2,283777,"Data Analyst",2022-08-03,NULL,0,NULL,"Not completed"
8611,1,283778,"Data Scientist",2022-08-04,NULL,0,NULL,"Not completed"
8612,3,283787,"Business Analyst",2022-08-03,NULL,0,NULL,"Not completed"
8613,2,283788,"Data Analyst",2022-08-18,NULL,0,NULL,"Not completed"
8614,3,283788,"Business Analyst",2022-08-18,NULL,0,NULL,"Not completed"
8615,2,283796,"Data Analyst",2022-08-04,NULL,0,NULL,"Not completed"
8616,2,283808,"Data Analyst",2022-08-04,NULL,0,NULL,"Not completed"
8617,1,283811,"Data Scientist",2022-08-04,NULL,0,NULL,"Not completed"
8618,2,283813,"Data Analyst",2022-08-04,NULL,0,NULL,"Not completed"
8619,2,283815,"Data Analyst",2022-08-04,NULL,0,NULL,"Not completed"
8620,3,283816,"Business Analyst",2022-08-10,NULL,0,NULL,"Not completed"
8621,2,283819,"Data Analyst",2022-08-04,NULL,0,NULL,"Not completed"
8622,3,283823,"Business Analyst",2022-08-04,NULL,0,NULL,"Not completed"
8623,2,283824,"Data Analyst",2022-09-28,NULL,0,NULL,"Not completed"
8624,2,283825,"Data Analyst",2022-08-04,NULL,0,NULL,"Not completed"
8625,3,283833,"Business Analyst",2022-08-18,NULL,0,NULL,"Not completed"
8626,2,283835,"Data Analyst",2022-08-08,NULL,0,NULL,"Not completed"
8627,2,283839,"Data Analyst",2022-08-04,NULL,0,NULL,"Not completed"
8628,2,283855,"Data Analyst",2022-08-04,NULL,0,NULL,"Not completed"
8629,3,283855,"Business Analyst",2022-08-12,NULL,0,NULL,"Not completed"
8630,3,283859,"Business Analyst",2022-08-05,NULL,0,NULL,"Not completed"
8631,1,283872,"Data Scientist",2022-08-04,NULL,0,NULL,"Not completed"
8632,2,283874,"Data Analyst",2022-08-07,NULL,0,NULL,"Not completed"
8633,2,283882,"Data Analyst",2022-09-03,NULL,0,NULL,"Not completed"
8634,2,283883,"Data Analyst",2022-08-04,NULL,0,NULL,"Not completed"
8635,1,283886,"Data Scientist",2022-08-17,NULL,0,NULL,"Not completed"
8636,2,283886,"Data Analyst",2022-08-17,NULL,0,NULL,"Not completed"
8637,1,283887,"Data Scientist",2022-08-09,NULL,0,NULL,"Not completed"
8638,2,283889,"Data Analyst",2022-08-04,NULL,0,NULL,"Not completed"
8639,1,283899,"Data Scientist",2022-08-04,2023-05-15,1,284,"91 to 365 days"
8640,2,283899,"Data Analyst",2022-08-04,2022-11-21,1,109,"91 to 365 days"
8641,2,283909,"Data Analyst",2022-08-04,NULL,0,NULL,"Not completed"
8642,2,283914,"Data Analyst",2022-08-04,NULL,0,NULL,"Not completed"
8643,1,283922,"Data Scientist",2022-08-04,NULL,0,NULL,"Not completed"
8644,2,283922,"Data Analyst",2022-08-04,NULL,0,NULL,"Not completed"
8645,2,283927,"Data Analyst",2022-08-08,NULL,0,NULL,"Not completed"
8646,3,283927,"Business Analyst",2022-08-07,NULL,0,NULL,"Not completed"
8647,3,283933,"Business Analyst",2022-08-04,NULL,0,NULL,"Not completed"
8648,2,283934,"Data Analyst",2022-08-05,NULL,0,NULL,"Not completed"
8649,1,283936,"Data Scientist",2022-08-05,NULL,0,NULL,"Not completed"
8650,1,283937,"Data Scientist",2022-08-06,NULL,0,NULL,"Not completed"
8651,2,283964,"Data Analyst",2022-08-05,NULL,0,NULL,"Not completed"
8652,1,283967,"Data Scientist",2022-08-05,NULL,0,NULL,"Not completed"
8653,2,283967,"Data Analyst",2022-08-05,NULL,0,NULL,"Not completed"
8654,3,283967,"Business Analyst",2022-08-05,NULL,0,NULL,"Not completed"
8655,1,283983,"Data Scientist",2022-08-12,NULL,0,NULL,"Not completed"
8656,2,283987,"Data Analyst",2022-08-05,NULL,0,NULL,"Not completed"
8657,1,284000,"Data Scientist",2022-08-05,NULL,0,NULL,"Not completed"
8658,2,284000,"Data Analyst",2022-08-05,NULL,0,NULL,"Not completed"
8659,2,284001,"Data Analyst",2022-08-05,NULL,0,NULL,"Not completed"
8660,2,284008,"Data Analyst",2022-08-05,NULL,0,NULL,"Not completed"
8661,1,284015,"Data Scientist",2022-08-16,NULL,0,NULL,"Not completed"
8662,1,284017,"Data Scientist",2022-08-05,NULL,0,NULL,"Not completed"
8663,2,284022,"Data Analyst",2022-08-17,NULL,0,NULL,"Not completed"
8664,3,284028,"Business Analyst",2022-08-11,NULL,0,NULL,"Not completed"
8665,2,284034,"Data Analyst",2022-08-05,NULL,0,NULL,"Not completed"
8666,3,284034,"Business Analyst",2022-08-05,NULL,0,NULL,"Not completed"
8667,1,284043,"Data Scientist",2022-08-05,NULL,0,NULL,"Not completed"
8668,2,284045,"Data Analyst",2022-08-05,NULL,0,NULL,"Not completed"
8669,2,284047,"Data Analyst",2022-08-05,NULL,0,NULL,"Not completed"
8670,2,284051,"Data Analyst",2022-08-05,NULL,0,NULL,"Not completed"
8671,1,284057,"Data Scientist",2022-08-05,NULL,0,NULL,"Not completed"
8672,2,284060,"Data Analyst",2022-09-08,NULL,0,NULL,"Not completed"
8673,1,284066,"Data Scientist",2022-08-05,NULL,0,NULL,"Not completed"
8674,1,284067,"Data Scientist",2022-08-28,NULL,0,NULL,"Not completed"
8675,1,284072,"Data Scientist",2022-08-05,NULL,0,NULL,"Not completed"
8676,2,284073,"Data Analyst",2022-08-05,NULL,0,NULL,"Not completed"
8677,2,284080,"Data Analyst",2022-08-08,NULL,0,NULL,"Not completed"
8678,2,284086,"Data Analyst",2022-08-06,NULL,0,NULL,"Not completed"
8679,2,284094,"Data Analyst",2022-08-06,NULL,0,NULL,"Not completed"
8680,2,284099,"Data Analyst",2022-08-06,NULL,0,NULL,"Not completed"
8681,1,284107,"Data Scientist",2022-08-06,NULL,0,NULL,"Not completed"
8682,1,284110,"Data Scientist",2022-08-15,NULL,0,NULL,"Not completed"
8683,2,284113,"Data Analyst",2022-08-11,NULL,0,NULL,"Not completed"
8684,2,284120,"Data Analyst",2022-08-06,NULL,0,NULL,"Not completed"
8685,2,284124,"Data Analyst",2022-08-06,NULL,0,NULL,"Not completed"
8686,1,284127,"Data Scientist",2022-08-06,NULL,0,NULL,"Not completed"
8687,2,284133,"Data Analyst",2022-08-06,NULL,0,NULL,"Not completed"
8688,1,284141,"Data Scientist",2022-08-06,NULL,0,NULL,"Not completed"
8689,2,284143,"Data Analyst",2022-08-06,NULL,0,NULL,"Not completed"
8690,2,284144,"Data Analyst",2022-08-06,NULL,0,NULL,"Not completed"
8691,1,284157,"Data Scientist",2022-08-06,NULL,0,NULL,"Not completed"
8692,2,284158,"Data Analyst",2022-08-06,NULL,0,NULL,"Not completed"
8693,1,284166,"Data Scientist",2022-08-19,NULL,0,NULL,"Not completed"
8694,3,284166,"Business Analyst",2022-08-19,NULL,0,NULL,"Not completed"
